time_ms,ax,ay,az
15818,-0.0,-0.0,-0.0
15851,-0.0,-0.0,-0.0
15879,-0.0,-0.0,-0.0
15912,-0.0,-0.0,-0.0
15937,-0.0,-0.0,-0.0
15961,-0.0,-0.0,-0.0
15986,-0.0,-0.0,-0.0
16011,-0.0,-0.0,-0.0
16039,-0.0,-0.0,-0.0
16064,-0.0,-0.0,-0.0
16088,-0.0,-0.0,-0.0
16113,-0.0,-0.0,-0.0
16138,-0.0,-0.0,-0.0
16162,-0.0,-0.0,-0.0
16187,-0.0,-0.0,-0.0
16211,-0.0,-0.0,-0.0
16236,-0.0,-0.0,-0.0
16260,-0.0,-0.0,-0.0
16285,-0.0,-0.0,-0.0
16313,-0.0,-0.0,-0.0
16338,-0.0,-0.0,-0.0
16363,-0.0,-0.0,-0.0
16388,-0.0,-0.0,-0.0
